address,living_area,plot_size,price,rooms,url
Honthorststraat 6 hs 1071 DD Amsterdam,175,,"€ 1,980,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40813408-honthorststraat-6-hs/?navigateSource=resultlist
Tommaso Albinonistraat 166 1083 HM Amsterdam,197,,"€ 1,400,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40811894-tommaso-albinonistraat-166/?navigateSource=resultlist
Marskramerstraat 124 1033 WG Amsterdam,183,,"€ 560,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40819115-marskramerstraat-124/?navigateSource=resultlist
Pieter de Hoochstraat 9 D 1071 ED Amsterdam,208,,"€ 3,800,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86271663-pieter-de-hoochstraat-9-d/?navigateSource=resultlist
Doornburg 105 1081 JX Amsterdam,170,,"€ 1,085,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40815120-doornburg-105/?navigateSource=resultlist
Leonard Bernsteinstraat 60 B 1082 MR Amsterdam,86,,"€ 725,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40800636-leonard-bernsteinstraat-60-b/?navigateSource=resultlist
Goudsbloemstraat 122 A 1015 JT Amsterdam,57,,"€ 375,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86252167-goudsbloemstraat-122-a/?navigateSource=resultlist
Herengracht 568 boven 1017 CH Amsterdam,235,,"€ 1,750,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40885936-herengracht-568-boven/?navigateSource=resultlist
Prins Hendrikkade 82 G 1012 AE Amsterdam,95,,"€ 645,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40874987-prins-hendrikkade-82-g/?navigateSource=resultlist
Tommaso Albinonistraat 158 1083 HM Amsterdam,180,,"€ 1,395,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86193827-tommaso-albinonistraat-158/?navigateSource=resultlist
Bestevâerstraat 50 H 1056 HP Amsterdam,78,,"€ 575,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40611083-bestevaerstraat-50-h/?navigateSource=resultlist
Weesperzijde 89 2 1091 EK Amsterdam,120,,"€ 1,100,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40073311-weesperzijde-89-2/?navigateSource=resultlist
Weesperzijde 89 H 1091 EK Amsterdam,138,,"€ 1,250,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40078889-weesperzijde-89-h/?navigateSource=resultlist
Kleiburg 619 1104 EA Amsterdam,70,,"€ 225,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86427319-kleiburg-619/?navigateSource=resultlist
Herenstraat 18 1015 CB Amsterdam,235,,"€ 1,175,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/appartement-40924472-herenstraat-18/?navigateSource=resultlist
Vijverhoef 71 1081 AW Amsterdam,117,190,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40000585-vijverhoef-71/?navigateSource=resultlist
Dorpsweg Ransdorp 92 1028 BS Amsterdam,363,"2,110","€ 1,225,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40009382-dorpsweg-ransdorp-92/?navigateSource=resultlist
Neerkanne 10 1082 BH Amsterdam,117,136,"€ 550,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40092686-neerkanne-10/?navigateSource=resultlist
Nieuwe Spiegelstraat 12 -18 1017 DE Amsterdam,404,185,"€ 2,795,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40091469-nieuwe-spiegelstraat-12-18/?navigateSource=resultlist
Nieuwendammerkade 28 A3 1022 AB Amsterdam,237,,"€ 1,200,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40081721-nieuwendammerkade-28-a3/?navigateSource=resultlist
Keizersgracht 184 1016 DW Amsterdam,551,322,"€ 3,450,000 k.k.",12,https://www.funda.nl/en/koop/amsterdam/huis-86435963-keizersgracht-184/?navigateSource=resultlist
Vondelstraat 158 1054 GT Amsterdam,275,169,"€ 2,800,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40903172-vondelstraat-158/?navigateSource=resultlist
Apollolaan 86 1077 BE Amsterdam,311,377,"€ 2,995,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40991474-apollolaan-86/?navigateSource=resultlist
Keizersgracht 23 1015 CD Amsterdam,372,211,"€ 3,450,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-86338626-keizersgracht-23/?navigateSource=resultlist
Zwanebloemlaan 112 1087 EP Amsterdam,104,102,"€ 492,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40823245-zwanebloemlaan-112/?navigateSource=resultlist
Nieuwe Herengracht 35 1011 RM Amsterdam,311,92,"€ 2,300,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40897095-nieuwe-herengracht-35/?navigateSource=resultlist
De Lairessestraat 3 1071 NR Amsterdam,558,246,"€ 4,880,000 k.k.",15,https://www.funda.nl/en/koop/amsterdam/huis-40660185-de-lairessestraat-3/?navigateSource=resultlist
Keizersgracht 55 B 1015 CE Amsterdam,125,390,"€ 1,175,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86012815-keizersgracht-55-b/?navigateSource=resultlist
Rapenburg 20 -III 1011 TZ Amsterdam,135,,"€ 799,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40000029-rapenburg-20-iii/?navigateSource=resultlist
Valeriusstraat 57 hs 1071 MD Amsterdam,184,,"€ 1,845,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40000832-valeriusstraat-57-hs/?navigateSource=resultlist
Brederodestraat 40 HS+I 1054 MV Amsterdam,117,,"€ 750,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40008024-brederodestraat-40-hs-i/?navigateSource=resultlist
Bestevâerstraat 192 II 1055 TS Amsterdam,49,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40007919-bestevaerstraat-192-ii/?navigateSource=resultlist
Albert Cuypstraat 192 IV 1073 BL Amsterdam,46,,"€ 285,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40006216-albert-cuypstraat-192-iv/?navigateSource=resultlist
Omval 333 1096 HR Amsterdam,100,,"€ 480,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40006103-omval-333/?navigateSource=resultlist
Eerste Atjehstraat 152 E 1094 KW Amsterdam,54,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40005393-eerste-atjehstraat-152-e/?navigateSource=resultlist
Riouwstraat 95 B 1094 XL Amsterdam,50,,"€ 290,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40005295-riouwstraat-95-b/?navigateSource=resultlist
Oude Waal 29 II 1011 CB Amsterdam,68,,"€ 450,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86457370-oude-waal-29-ii/?navigateSource=resultlist
Van Spilbergenstraat 160 III 1057 RP Amsterdam,72,,"€ 419,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86457216-van-spilbergenstraat-160-iii/?navigateSource=resultlist
Ceintuurbaan 458 1074 EC Amsterdam,96,,"€ 665,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40092416-ceintuurbaan-458/?navigateSource=resultlist
Prins Hendriklaan 31 C PP L 1075 AZ Amsterdam,128,,"€ 1,850,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40092475-prins-hendriklaan-31-c-pp-l/?navigateSource=resultlist
Chet Bakerstraat 77 1066 GJ Amsterdam,92,,"€ 469,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40091683-chet-bakerstraat-77/?navigateSource=resultlist
Bolestein 646 1081 EL Amsterdam,93,,"€ 450,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40091518-bolestein-646/?navigateSource=resultlist
Pieter Cornelisz. Hooftstraat 171 B 1071 BW Amsterdam,190,,"€ 2,850,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40091462-pieter-cornelisz-hooftstraat-171-b/?navigateSource=resultlist
Weesperzijde 88 A 1091 EK Amsterdam,115,,"€ 790,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40090947-weesperzijde-88-a/?navigateSource=resultlist
Bijlmerdreef 767 1103 TA Amsterdam,108,,"€ 250,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40099529-bijlmerdreef-767/?navigateSource=resultlist
Max Planckstraat 6 I 1098 TV Amsterdam,69,,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86453032-max-planckstraat-6-i/?navigateSource=resultlist
Wanningstraat 11 huis 1071 LA Amsterdam,292,,"€ 2,780,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40098310-wanningstraat-11-huis/?navigateSource=resultlist
Gordijnensteeg 17 1012 BT Amsterdam,52,,"€ 399,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40098123-gordijnensteeg-17/?navigateSource=resultlist
Jacob van Lennepstraat 71 III 1053 HE Amsterdam,143,,"€ 850,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40098687-jacob-van-lennepstraat-71-iii/?navigateSource=resultlist
Kloekhorststraat 157 1104 ML Amsterdam,41,,"€ 174,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86448729-kloekhorststraat-157/?navigateSource=resultlist
Eerste Helmersstraat 162 -II 1054 EK Amsterdam,51,,"€ 375,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40084747-eerste-helmersstraat-162-ii/?navigateSource=resultlist
Van Baerlestraat 142 II 1071 BE Amsterdam,255,,"€ 1,650,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40083295-van-baerlestraat-142-ii/?navigateSource=resultlist
Woestduinstraat 117 II 1059 SR Amsterdam,111,,"€ 550,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40082058-woestduinstraat-117-ii/?navigateSource=resultlist
Minervaplein 26 III 1077 TS Amsterdam,113,,"€ 695,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40082558-minervaplein-26-iii/?navigateSource=resultlist
Woubruggestraat 38 II 1059 VT Amsterdam,101,,"€ 575,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40088780-woubruggestraat-38-ii/?navigateSource=resultlist
Curaçaostraat 109 -I 1058 BS Amsterdam,55,,"€ 365,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088487-curacaostraat-109-i/?navigateSource=resultlist
Waalstraat 36 II 1078 BT Amsterdam,93,,"€ 500,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40073252-waalstraat-36-ii/?navigateSource=resultlist
Amstelkade 4 -II 1078 AA Amsterdam,125,,"€ 750,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40073552-amstelkade-4-ii/?navigateSource=resultlist
Duke Ellingtonstraat 2 1066 GE Amsterdam,86,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40070719-duke-ellingtonstraat-2/?navigateSource=resultlist
Legmeerstraat 80 II 1058 NH Amsterdam,93,,"€ 500,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40079999-legmeerstraat-80-ii/?navigateSource=resultlist
Bezaanjachtplein 65 1034 CR Amsterdam,55,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86433474-bezaanjachtplein-65/?navigateSource=resultlist
Haparandaweg 910 D 1013 BD Amsterdam,48,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40079876-haparandaweg-910-d/?navigateSource=resultlist
Van Tuyll van Serooskerkenweg 65 2 1076 JE Amsterdam,66,,"€ 475,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40079588-van-tuyll-van-serooskerkenweg-65-2/?navigateSource=resultlist
Gustav Mahlerplein 175 177 1082 MS Amsterdam,201,,"€ 1,500,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40078069-gustav-mahlerplein-175-177/?navigateSource=resultlist
Gustav Mahlerplein 177 1082 MS Amsterdam,112,,"€ 850,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40078948-gustav-mahlerplein-177/?navigateSource=resultlist
Derde Leliedwarsstraat 26 1015 TE Amsterdam,66,,"€ 575,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40077583-derde-leliedwarsstraat-26/?navigateSource=resultlist
Klaprozenweg 49 B2 1032 KK Amsterdam,73,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40077475-klaprozenweg-49-b2/?navigateSource=resultlist
Vrolikstraat 291 B 1091 VC Amsterdam,57,,"€ 400,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40075276-vrolikstraat-291-b/?navigateSource=resultlist
Admiraal De Ruijterweg 352 -III 1055 NA Amsterdam,85,,"€ 475,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40075000-admiraal-de-ruijterweg-352-iii/?navigateSource=resultlist
Bos en Lommerplantsoen 101 K 1055 AA Amsterdam,32,,"€ 179,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40064427-bos-en-lommerplantsoen-101-k/?navigateSource=resultlist
Bos en Lommerweg 374 1061 DJ Amsterdam,191,,"€ 689,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40063198-bos-en-lommerweg-374/?navigateSource=resultlist
Daniël Defoelaan 37 1102 ZD Amsterdam,73,,"€ 240,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40060396-daniel-defoelaan-37/?navigateSource=resultlist
IJburglaan 603 1087 BS Amsterdam,379,,"€ 1,200,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40060563-ijburglaan-603/?navigateSource=resultlist
Koninginneweg 44 -III 1075 EA Amsterdam,83,,"€ 899,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40050710-koninginneweg-44-iii/?navigateSource=resultlist
Prinseneiland 93 D 1013 LM Amsterdam,80,,"€ 635,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86308647-prinseneiland-93-d/?navigateSource=resultlist
Utrechtsedwarsstraat 64 -C 1017 WH Amsterdam,87,,"€ 750,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40929494-utrechtsedwarsstraat-64-c/?navigateSource=resultlist
Koninginneweg 220 III 1075 EL Amsterdam,93,,"€ 595,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40927634-koninginneweg-220-iii/?navigateSource=resultlist
Derde Kostverlorenkade 20 1 + 2 1054 TP Amsterdam,110,,"€ 650,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40925791-derde-kostverlorenkade-20-1-2/?navigateSource=resultlist
Postjeskade 91 -2 1058 DK Amsterdam,49,,"€ 290,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40918324-postjeskade-91-2/?navigateSource=resultlist
Prinsengracht 485 D* 1016 HP Amsterdam,164,,"€ 1,500,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40916045-prinsengracht-485-d/?navigateSource=resultlist
Hobbemakade 66 HS 1071 XM Amsterdam,61,,"€ 475,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86379659-hobbemakade-66-hs/?navigateSource=resultlist
De Boelelaan 293 1082 RD Amsterdam,68,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86365130-de-boelelaan-293/?navigateSource=resultlist
Floris Versterstraat 13 Hs 1058 JL Amsterdam,64,,"€ 450,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40908755-floris-versterstraat-13-hs/?navigateSource=resultlist
Gaasterlandstraat 40 1079 RH Amsterdam,108,,"€ 750,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40907659-gaasterlandstraat-40/?navigateSource=resultlist
Tintorettostraat 5 1 + 3 1077 RM Amsterdam,152,,"€ 890,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40906545-tintorettostraat-5-1-3/?navigateSource=resultlist
Van Ostadestraat 121 -1 1072 SV Amsterdam,53,,"€ 330,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40994264-van-ostadestraat-121-1/?navigateSource=resultlist
Johannes Verhulststraat 205 hs 1075 HA Amsterdam,206,,"€ 1,400,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/appartement-40994595-johannes-verhulststraat-205-hs/?navigateSource=resultlist
Akerpolderstraat 47 1066 ET Amsterdam,36,,"€ 189,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40987510-akerpolderstraat-47/?navigateSource=resultlist
Schubertstraat 40 H 1077 GV Amsterdam,282,,"€ 1,925,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40843927-schubertstraat-40-h/?navigateSource=resultlist
Amstel 296 /R 1017 AN Amsterdam,43,,"€ 378,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40841588-amstel-296-r/?navigateSource=resultlist
Prinsengracht 721 B 1017 JW Amsterdam,123,,"€ 1,150,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86285956-prinsengracht-721-b/?navigateSource=resultlist
Prinsengracht 418 D 1016 JC Amsterdam,104,,"€ 845,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40829009-prinsengracht-418-d/?navigateSource=resultlist
Willemsparkweg 64 huis 1071 HK Amsterdam,257,,"€ 1,845,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40817768-willemsparkweg-64-huis/?navigateSource=resultlist
Prinseneiland 27 HS 1013 LL Amsterdam,84,,"€ 635,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40816989-prinseneiland-27-hs/?navigateSource=resultlist
Willem van Weldammelaan 75 1082 KT Amsterdam,206,,"€ 1,975,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40897757-willem-van-weldammelaan-75/?navigateSource=resultlist
Stadhouderskade 16 B 1054 ES Amsterdam,224,,"€ 1,750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40888651-stadhouderskade-16-b/?navigateSource=resultlist
Groenhoven 413 1103 LL Amsterdam,54,,"€ 180,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86463093-groenhoven-413/?navigateSource=resultlist
Singel 144 1015 AG Amsterdam,229,98,"€ 2,495,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40007609-singel-144/?navigateSource=resultlist
Van Breestraat 46 1071 ZR Amsterdam,202,103,"€ 2,380,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40006043-van-breestraat-46/?navigateSource=resultlist
Samosstraat 36 1060 TA Amsterdam,136,83,"€ 399,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86456944-samosstraat-36/?navigateSource=resultlist
Stettineiland 17 1014 ZE Amsterdam,153,,"€ 1,080,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-86454296-stettineiland-17/?navigateSource=resultlist
H.J. Algrastraat 7 1067 WK Amsterdam,98,135,"€ 340,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86448085-hj-algrastraat-7/?navigateSource=resultlist
Emanuel van Meterenstraat 23 1065 AN Amsterdam,88,86,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-86444088-emanuel-van-meterenstraat-23/?navigateSource=resultlist
Keizersgracht 437 1017 DJ Amsterdam,235,63,"€ 1,595,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/huis-40089651-keizersgracht-437/?navigateSource=resultlist
Lentestraat 11 1109 AS Amsterdam,123,164,"€ 400,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40071306-lentestraat-11/?navigateSource=resultlist
Osdorperweg 814 * 1067 TC Amsterdam,241,"1,400","€ 1,000,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/huis-40063174-osdorperweg-814/?navigateSource=resultlist
Raoul Wallenbergstraat 66 1102 AX Amsterdam,160,130,"€ 475,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-86425305-raoul-wallenbergstraat-66/?navigateSource=resultlist
Butskopweg 15 1035 HV Amsterdam,145,118,"€ 499,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40059032-butskopweg-15/?navigateSource=resultlist
Keizersgracht 728 1017 EW Amsterdam,373,,"€ 3,980,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40909574-keizersgracht-728/?navigateSource=resultlist
Elandsstraat 3 1016 RW Amsterdam,442,126,"€ 3,150,000 k.k.",12,https://www.funda.nl/en/koop/amsterdam/huis-40832244-elandsstraat-3/?navigateSource=resultlist
Keizersgracht 714 1017 EW Amsterdam,123,35,"€ 1,350,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40882485-keizersgracht-714/?navigateSource=resultlist
Lanseloetstraat 25 H 1055 BB Amsterdam,49,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40007574-lanseloetstraat-25-h/?navigateSource=resultlist
Ecuplein 50 1060 RN Amsterdam,90,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40006202-ecuplein-50/?navigateSource=resultlist
Cornelis Anthoniszstraat 33 bg 1071 VP Amsterdam,73,,"€ 545,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40091865-cornelis-anthoniszstraat-33-bg/?navigateSource=resultlist
Amerbos 78 1025 ZN Amsterdam,85,,"€ 269,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86447320-amerbos-78/?navigateSource=resultlist
Legmeerplein 28 1058 NL Amsterdam,133,,"€ 795,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40080382-legmeerplein-28/?navigateSource=resultlist
Prinsengracht 532 D 1017 KJ Amsterdam,177,,"€ 1,499,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40089872-prinsengracht-532-d/?navigateSource=resultlist
Marathonweg 19 3 1076 SZ Amsterdam,43,,"€ 335,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40089756-marathonweg-19-3/?navigateSource=resultlist
Brouwersgracht 5 C 1015 GA Amsterdam,71,,"€ 520,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40089691-brouwersgracht-5-c/?navigateSource=resultlist
