,address,living_area,price,rooms,url
1388,Vondelstraat 11 B2 1054 GC Amsterdam,87.0,579.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097896-vondelstraat-11-b2/?navigateSource=resultlist
1389,Nieuwezijds Armsteeg 18 -C 1012 NB Amsterdam,137.0,799.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097764-nieuwezijds-armsteeg-18-c/?navigateSource=resultlist
1390,Jacob van Lennepkade 20 I 1053 MK Amsterdam,38.0,300.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40096362-jacob-van-lennepkade-20-i/?navigateSource=resultlist
1391,Waalstraat 14 ll 1078 BS Amsterdam,62.0,375.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40096270-waalstraat-14-ll/?navigateSource=resultlist
1392,Zwanenburgwal 272 Hs 1011 JH Amsterdam,122.0,795.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40096065-zwanenburgwal-272-hs/?navigateSource=resultlist
1393,Wethouder De Roosplein 217 1107 AL Amsterdam,70.0,175.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40095253-wethouder-de-roosplein-217/?navigateSource=resultlist
1394,Anthonie van Dijckstraat 9 III 1077 MG Amsterdam,68.0,395.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40095633-anthonie-van-dijckstraat-9-iii/?navigateSource=resultlist
1395,Donker Curtiusstraat 2 s 1051 JN Amsterdam,70.0,390.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084693-donker-curtiusstraat-2-s/?navigateSource=resultlist
1396,Van Eeghenlaan 2 II 1071 EL Amsterdam,98.0,965.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86447987-van-eeghenlaan-2-ii/?navigateSource=resultlist
1397,Leidsegracht 82 D 1016 CR Amsterdam,109.0,799.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86446800-leidsegracht-82-d/?navigateSource=resultlist
1398,Nieuwe Jonkerstraat 4 F 1011 CM Amsterdam,91.0,550.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40082920-nieuwe-jonkerstraat-4-f/?navigateSource=resultlist
1399,Jan Luijkenstraat 26 c 1071 CP Amsterdam,92.0,1250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40082763-jan-luijkenstraat-26-c/?navigateSource=resultlist
1400,Bilderdijkkade 50 C1 1053 VN Amsterdam,92.0,800.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40089690-bilderdijkkade-50-c1/?navigateSource=resultlist
1401,Olympiaweg 123 I 1076 VW Amsterdam,54.0,375.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86441727-olympiaweg-123-i/?navigateSource=resultlist
1402,Weesperzijde 83 II 1091 EJ Amsterdam,108.0,885.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087874-weesperzijde-83-ii/?navigateSource=resultlist
1403,IJsselmeerstraat 68 B 1024 ML Amsterdam,116.0,431.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40086458-ijsselmeerstraat-68-b/?navigateSource=resultlist
1404,Singel 22 D 1015 AA Amsterdam,132.0,825.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085306-singel-22-d/?navigateSource=resultlist
1405,IJsselmeerstraat 63 B 1024 ML Amsterdam,116.0,431.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085027-ijsselmeerstraat-63-b/?navigateSource=resultlist
1406,Eerste Atjehstraat 1 d 1094 JX Amsterdam,80.0,450.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86438888-eerste-atjehstraat-1-d/?navigateSource=resultlist
1407,Sam van Houtenstraat 195 B 1067 JG Amsterdam,92.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86438515-sam-van-houtenstraat-195-b/?navigateSource=resultlist
1408,Roompotstraat 9 II 1078 KS Amsterdam,116.0,695.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40072265-roompotstraat-9-ii/?navigateSource=resultlist
1409,Bestevâerstraat 84 III 1056 HR Amsterdam,49.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071901-bestevaerstraat-84-iii/?navigateSource=resultlist
1410,Jisperveldstraat 283 1024 AN Amsterdam,86.0,250.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070905-jisperveldstraat-283/?navigateSource=resultlist
1411,Marnixkade 66 3 1015 XW Amsterdam,96.0,695.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070867-marnixkade-66-3/?navigateSource=resultlist
1412,Jisperveldstraat 268 1024 AN Amsterdam,85.0,275.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070652-jisperveldstraat-268/?navigateSource=resultlist
1413,Roerstraat 29 hs 1078 LJ Amsterdam,105.0,897.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86433693-roerstraat-29-hs/?navigateSource=resultlist
1414,Retiefstraat 21 3hg 1092 VV Amsterdam,96.0,550.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40079582-retiefstraat-21-3hg/?navigateSource=resultlist
1415,Keizersgracht 156 A 1015 CX Amsterdam,78.0,795.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078682-keizersgracht-156-a/?navigateSource=resultlist
1416,Prinsengracht 478 III 1017 KG Amsterdam,78.0,525.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077054-prinsengracht-478-iii/?navigateSource=resultlist
1417,Tolstraat 152 1 1074 VM Amsterdam,41.0,235.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86431348-tolstraat-152-1/?navigateSource=resultlist
1418,Raphaëlplein 2 -H 1077 PZ Amsterdam,146.0,1200.0,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077527-raphaelplein-2-h/?navigateSource=resultlist
1419,Haarlemmerdijk 104 B 1013 JH Amsterdam,95.0,575.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40075344-haarlemmerdijk-104-b/?navigateSource=resultlist
1420,Breughelstraat 3 II 1077 LB Amsterdam,190.0,1250.0,8.0,https://www.funda.nl/en/koop/amsterdam/appartement-40063373-breughelstraat-3-ii/?navigateSource=resultlist
1421,Jan Luijkenstraat 70 D 1071 CS Amsterdam,154.0,1250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86427317-jan-luijkenstraat-70-d/?navigateSource=resultlist
1422,Kruithuisstraat 112 1018 WW Amsterdam,96.0,650.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86426079-kruithuisstraat-112/?navigateSource=resultlist
1423,Prins Hendrikkade 156 1011 AW Amsterdam,266.0,1495.0,11.0,https://www.funda.nl/en/koop/amsterdam/appartement-40060915-prins-hendrikkade-156/?navigateSource=resultlist
1424,Egelantiersstraat 145 -B 1015 RA Amsterdam,214.0,1925.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-86422472-egelantiersstraat-145-b/?navigateSource=resultlist
1425,Antony Moddermanstraat 178 1063 LW Amsterdam,66.0,225.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86417687-antony-moddermanstraat-178/?navigateSource=resultlist
1426,Prinsengracht 759 hs 1017 JZ Amsterdam,255.0,2950.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40051099-prinsengracht-759-hs/?navigateSource=resultlist
1427,Jan van Schaffelaarplantsoen 9 B 1061 DK Amsterdam,60.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86413704-jan-van-schaffelaarplantsoen-9-b/?navigateSource=resultlist
1428,Vierwindenstraat 60 1013 LB Amsterdam,87.0,500.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40059088-vierwindenstraat-60/?navigateSource=resultlist
1429,Oudezijds Voorburgwal 318 H 1012 GM Amsterdam,119.0,800.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86384704-oudezijds-voorburgwal-318-h/?navigateSource=resultlist
1430,Prinsengracht 326 huis 1016 HX Amsterdam,193.0,1495.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40928598-prinsengracht-326-huis/?navigateSource=resultlist
1431,Catharina Boudewijnshof 21 1064 PE Amsterdam,82.0,280.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40927939-catharina-boudewijnshof-21/?navigateSource=resultlist
1432,Rapenburgerstraat 73 a5 1011 VK Amsterdam,50.0,425.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86381182-rapenburgerstraat-73-a5/?navigateSource=resultlist
1433,Rapenburgerstraat 73 a4 1011 VK Amsterdam,56.0,475.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86381171-rapenburgerstraat-73-a4/?navigateSource=resultlist
1434,Rustenburgerstraat 307 H 1073 GG Amsterdam,75.0,549.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40926338-rustenburgerstraat-307-h/?navigateSource=resultlist
1435,Rapenburgerstraat 73 A5 1011 VK Amsterdam,50.0,425.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40926375-rapenburgerstraat-73-a5/?navigateSource=resultlist
1436,Cliostraat 26 boven 1077 KH Amsterdam,225.0,1175.0,9.0,https://www.funda.nl/en/koop/amsterdam/appartement-40911361-cliostraat-26-boven/?navigateSource=resultlist
1437,Pieter de Hoochstraat 11 A1&A2 1071 ED Amsterdam,452.0,5795.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86364524-pieter-de-hoochstraat-11-a1-en-a2/?navigateSource=resultlist
1438,Singel 22 E 1015 AA Amsterdam,114.0,699.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40906361-singel-22-e/?navigateSource=resultlist
1439,Silodam 324 1013 AW Amsterdam,94.0,595.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40997393-silodam-324/?navigateSource=resultlist
1440,Slangenburg 6 1082 JW Amsterdam,119.0,625.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40983075-slangenburg-6/?navigateSource=resultlist
1441,Lekstraat 184 III 1079 GA Amsterdam,128.0,640.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-86343405-lekstraat-184-iii/?navigateSource=resultlist
1442,Sarphatikade 21 -II 1017 WV Amsterdam,141.0,1095.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40987758-sarphatikade-21-ii/?navigateSource=resultlist
1443,Overtoom 186 HS 1054 HR Amsterdam,150.0,1325.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40974958-overtoom-186-hs/?navigateSource=resultlist
1444,Prinsengracht 560 II 1017 KK Amsterdam,96.0,775.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40973247-prinsengracht-560-ii/?navigateSource=resultlist
1445,Goudsbloemstraat 126 -hs 1015 JT Amsterdam,249.0,1395.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40840541-goudsbloemstraat-126-hs/?navigateSource=resultlist
1446,Argonautenstraat 92 hs 1076 KV Amsterdam,67.0,449.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40848322-argonautenstraat-92-hs/?navigateSource=resultlist
1447,Carnapstraat 147 1062 KZ Amsterdam,90.0,425.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86297129-carnapstraat-147/?navigateSource=resultlist
1448,Pieter de Hoochstraat 11 D3 1071 ED Amsterdam,295.0,4465.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86292805-pieter-de-hoochstraat-11-d3/?navigateSource=resultlist
1449,Adamello 39 1060 NW Amsterdam,87.0,350.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40822876-adamello-39/?navigateSource=resultlist
1450,Pieter de Hoochstraat 11 C4 1071 ED Amsterdam,213.0,3140.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86279166-pieter-de-hoochstraat-11-c4/?navigateSource=resultlist
1451,Pieter de Hoochstraat 11 C3 1071 ED Amsterdam,295.0,4285.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86279155-pieter-de-hoochstraat-11-c3/?navigateSource=resultlist
1452,Herengracht 10 BG 1015 BK Amsterdam,207.0,1600.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-86263862-herengracht-10-bg/?navigateSource=resultlist
1453,Nachtwachtlaan 176 1058 EG Amsterdam,100.0,445.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40807952-nachtwachtlaan-176/?navigateSource=resultlist
1454,Meerhuizenstraat 14 N 1078 TH Amsterdam,96.0,545.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40807749-meerhuizenstraat-14-n/?navigateSource=resultlist
1455,Nieuwe Prinsengracht 10 hs 1018 XH Amsterdam,85.0,945.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40731597-nieuwe-prinsengracht-10-hs/?navigateSource=resultlist
1456,Pieter de Hoochstraat 11 D2 1071 ED Amsterdam,252.0,3795.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86085070-pieter-de-hoochstraat-11-d2/?navigateSource=resultlist
1457,Herengracht 1 huis 1015 BA Amsterdam,109.0,895.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40613986-herengracht-1-huis/?navigateSource=resultlist
1458,Pieter de Hoochstraat 11 A2 1071 ED Amsterdam,218.0,2850.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86054696-pieter-de-hoochstraat-11-a2/?navigateSource=resultlist
1459,Pieter de Hoochstraat 11 A3 1071 ED Amsterdam,294.0,3695.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86054695-pieter-de-hoochstraat-11-a3/?navigateSource=resultlist
1460,Jacob Obrechtstraat 3 HS 1071 KC Amsterdam,85.0,725.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40679458-jacob-obrechtstraat-3-hs/?navigateSource=resultlist
1461,Oostelijke Handelskade 1199 1019 DN Amsterdam,100.0,525.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40666188-oostelijke-handelskade-1199/?navigateSource=resultlist
1462,Badhuiskade 91 1031 KV Amsterdam,101.0,511.356,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40422161-badhuiskade-91/?navigateSource=resultlist
1463,Badhuiskade 205 1031 KV Amsterdam,50.0,357.416,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40420492-badhuiskade-205/?navigateSource=resultlist
1464,Badhuiskade 39 1031 KV Amsterdam,127.0,671.199,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40429351-badhuiskade-39/?navigateSource=resultlist
1465,Willem de Zwijgerlaan 335 3. 1055 RB Amsterdam,78.0,450.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40471176-willem-de-zwijgerlaan-335-3/?navigateSource=resultlist
1466,Rijnstraat 62 4 1079 HJ Amsterdam,61.0,349.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-85789504-rijnstraat-62-4/?navigateSource=resultlist
1467,revaleiland (Bouwnr. 22) 1014 ZG Amsterdam,270.0,1175.075,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-49221297-revaleiland-bouwnr-22/?navigateSource=resultlist
1468,Rapenburg 78 1011 TZ Amsterdam,61.0,499.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-49930874-rapenburg-78/?navigateSource=resultlist
1469,Rumbeke 5 1066 SZ Amsterdam,108.0,375.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40071997-rumbeke-5/?navigateSource=resultlist
1470,J.F. van Hengelstraat 46 1019 DC Amsterdam,137.0,699.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40079061-jf-van-hengelstraat-46/?navigateSource=resultlist
1471,Molengouw 36 1023 XC Amsterdam,72.0,350.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40062842-molengouw-36/?navigateSource=resultlist
1472,Moestuinlaan 12 ** 1036 KD Amsterdam,166.0,750.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40067181-moestuinlaan-12/?navigateSource=resultlist
1473,Florence Nightingalestraat 16 1025 KV Amsterdam,124.0,425.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40923485-florence-nightingalestraat-16/?navigateSource=resultlist
1474,Schotse Hooglanden 66 1060 NM Amsterdam,184.0,525.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40927830-schotse-hooglanden-66/?navigateSource=resultlist
1475,Jan Lelimanhof 10 1067 LE Amsterdam,97.0,275.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40910194-jan-lelimanhof-10/?navigateSource=resultlist
1476,Albardagracht 86 1067 DZ Amsterdam,117.0,400.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40991409-albardagracht-86/?navigateSource=resultlist
1477,Amelandstraat 26 1025 RK Amsterdam,88.0,375.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40980060-amelandstraat-26/?navigateSource=resultlist
1478,Valeriusstraat 65 1071 ME Amsterdam,289.0,2300.0,9.0,https://www.funda.nl/en/koop/amsterdam/huis-40828220-valeriusstraat-65/?navigateSource=resultlist
1479,Hilversumstraat 72 1024 KA Amsterdam,174.0,550.0,7.0,https://www.funda.nl/en/koop/amsterdam/huis-40881198-hilversumstraat-72/?navigateSource=resultlist
1480,Narva-eiland 1014 Amsterdam,210.0,1167.039,7.0,https://www.funda.nl/en/koop/amsterdam/huis-49136838-narva-eiland/?navigateSource=resultlist
1481,Binnenkant 46 1011 BP Amsterdam,645.0,3690.0,17.0,https://www.funda.nl/en/koop/amsterdam/huis-40000129-binnenkant-46/?navigateSource=resultlist
1482,Krommeniestraat 53 1013 WN Amsterdam,141.0,788.06,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40008952-krommeniestraat-53/?navigateSource=resultlist
1483,Willemsstraat 27 A H 1015 HW Amsterdam,294.0,1250.0,11.0,https://www.funda.nl/en/koop/amsterdam/huis-40005362-willemsstraat-27-a-h/?navigateSource=resultlist
1484,Vogelplantsoen 26 1022 XG Amsterdam,44.0,284.0,2.0,https://www.funda.nl/en/koop/amsterdam/huis-40094631-vogelplantsoen-26/?navigateSource=resultlist
1485,Ertskade 135 1019 ED Amsterdam,134.0,790.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40095801-ertskade-135/?navigateSource=resultlist
1486,Pieter Calandlaan 461 1068 NM Amsterdam,130.0,378.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40082958-pieter-calandlaan-461/?navigateSource=resultlist
1487,Kerkstraat 340 1017 JA Amsterdam,67.0,695.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40080297-kerkstraat-340/?navigateSource=resultlist
1488,Lijnbaansgracht 16 1015 GN Amsterdam,92.0,500.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40089946-lijnbaansgracht-16/?navigateSource=resultlist
1489,Leidsegracht 102 1016 CT Amsterdam,325.0,1995.0,7.0,https://www.funda.nl/en/koop/amsterdam/huis-86437787-leidsegracht-102/?navigateSource=resultlist
1490,Eurokade 9 1060 RZ Amsterdam,154.0,450.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40079263-eurokade-9/?navigateSource=resultlist
1491,Floraweg 17 1032 XL Amsterdam,62.0,275.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40078962-floraweg-17/?navigateSource=resultlist
1492,Pieter A. van Heijningestraat 139 1035 SZ Amsterdam,95.0,315.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40078517-pieter-a-van-heijningestraat-139/?navigateSource=resultlist
1493,Stadhouderskade 562 1073 BB Amsterdam,87.0,675.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-86388449-stadhouderskade-562/?navigateSource=resultlist
1494,Oudezijds Achterburgwal 33 1012 DA Amsterdam,253.0,1685.0,7.0,https://www.funda.nl/en/koop/amsterdam/huis-40829350-oudezijds-achterburgwal-33/?navigateSource=resultlist
1495,Haringbuisdijk 14 . 1086 VA Amsterdam,128.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40691287-haringbuisdijk-14/?navigateSource=resultlist
1496,Willemsstraat 43 45 1015 HW Amsterdam,500.0,2545.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40688464-willemsstraat-43-45/?navigateSource=resultlist
1497,Torenven 24 1027 AM Amsterdam,135.0,775.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-86890353-torenven-24/?navigateSource=resultlist
1498,Panamakade 114 1019 AX Amsterdam,195.0,975.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40829296-panamakade-114/?navigateSource=resultlist
1499,Weesperzijde 104 hs 1091 EM Amsterdam,79.0,495.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083630-weesperzijde-104-hs/?navigateSource=resultlist
1500,Jan van Schaffelaarplantsoen 23 C 1061 DL Amsterdam,59.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083533-jan-van-schaffelaarplantsoen-23-c/?navigateSource=resultlist
1501,Le Mairekade 76 1013 CD Amsterdam,78.0,425.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86444392-le-mairekade-76/?navigateSource=resultlist
1502,Wilhelminastraat 153 2 1054 WC Amsterdam,49.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86443539-wilhelminastraat-153-2/?navigateSource=resultlist
1503,Zeeburgerkade 694 1019 HS Amsterdam,80.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40088586-zeeburgerkade-694/?navigateSource=resultlist
1504,Lange Leidsedwarsstraat 101 C 1017 NJ Amsterdam,28.0,250.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86441000-lange-leidsedwarsstraat-101-c/?navigateSource=resultlist
1505,Van Nijenrodeweg 837 1082 JM Amsterdam,36.0,200.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40086279-van-nijenrodeweg-837/?navigateSource=resultlist
1506,Meeuwenlaan 149 B 1021 JB Amsterdam,45.0,250.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085691-meeuwenlaan-149-b/?navigateSource=resultlist
1507,Nieuwevaart 205 1018 ZN Amsterdam,60.0,335.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073262-nieuwevaart-205/?navigateSource=resultlist
1508,Hasebroekstraat 18 Hs 1053 CT Amsterdam,107.0,725.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071448-hasebroekstraat-18-hs/?navigateSource=resultlist
1509,Lootsstraat 16 Hs 1053 NX Amsterdam,51.0,289.016,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078585-lootsstraat-16-hs/?navigateSource=resultlist
1510,Aurikelstraat 43 1032 AR Amsterdam,74.0,285.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077936-aurikelstraat-43/?navigateSource=resultlist
